"Dummy Regressor","Linear Regressor","Ridge Regressor","Lasso Regressor"
567328.3604069565,152726.32964017752,153158.98601192574,152731.58116540287
576996.1124896985,156892.3123890707,157582.1903389992,156919.2920104823
0.0,0.9275299032454314,0.927118722523959,0.9275249193623614
-9.293118584441373e-06,0.9260630400696737,0.925411387720962,0.9260376090887457
-0.010028078620136327,0.9268031674175676,0.9263878633434933,0.9267981335557264
-0.010037464930844564,0.9253215944225585,0.9246634072528609,0.9252959084177543
